packet_rate,avg_latency,byte_rate,flow_count,tcp_ratio,udp_ratio,icmp_ratio,congested
1075.4533,292.6155,115110.3396,91,0.9215,0.0785,0.0,1
295.8974,48.9869,30604.6657,16,0.6685,0.3315,0.0,0
25.247,39.6978,30011.0118,14,0.8683,0.1317,0.0,0
1564.8624,401.416,461389.5446,15,0.8841,0.1159,0.0,1
10.2878,19.019,16125.9866,9,0.7447,0.0938,0.1615,0
132.8398,20.1227,41830.5792,14,0.6162,0.3193,0.0644,0
148.1225,16.8651,43862.2377,11,0.8194,0.1806,0.0,0
84.9816,4.4708,32956.4421,5,0.5281,0.1677,0.3042,0
1312.4247,312.5834,385162.6414,38,0.6413,0.1775,0.1812,1
119.9871,42.0866,4379.6353,18,0.6825,0.205,0.1125,0
243.3655,15.4067,41044.8642,4,0.6494,0.3312,0.0194,0
129.9347,10.8114,44322.3489,19,0.5784,0.0895,0.3321,0
95.479,17.3474,40838.3766,15,0.884,0.0841,0.0319,0
137.4803,24.9492,37334.0645,12,0.7803,0.2197,0.0,0
157.7546,40.9196,35974.2803,16,0.6901,0.3099,0.0,0
205.6541,13.3843,12741.9679,13,0.5444,0.0748,0.3808,0
29.9341,41.2083,5722.6731,8,0.8481,0.1519,0.0,0
83.1527,26.2793,46375.9134,3,0.5603,0.102,0.3378,0
13.5952,19.4672,42955.4991,19,0.8863,0.1137,0.0,0
750.3907,150.0585,255258.5243,41,0.7962,0.0374,0.1663,1
279.6665,48.4849,47082.2252,10,0.5789,0.3312,0.0899,0
420.3116,473.6276,246028.281,79,0.66,0.1059,0.2341,1
1533.2758,233.0008,94604.5019,28,0.7593,0.232,0.0086,1
188.2358,37.7326,9579.0506,12,0.8029,0.1971,0.0,0
264.7113,49.752,37333.4185,7,0.7983,0.2017,0.0,0
68.14,34.6407,19034.2325,2,0.5663,0.1775,0.2562,0
89.7974,11.2261,13237.9663,6,0.8052,0.1948,0.0,0
131.334,8.1049,11695.4576,12,0.8476,0.1524,0.0,0
283.3277,20.1018,4325.8212,15,0.6516,0.0744,0.274,0
280.6826,31.0903,45435.2954,9,0.5575,0.2589,0.1836,0
67.4609,20.936,12647.8727,4,0.7399,0.2601,0.0,0
1554.0038,126.114,174483.3954,29,0.8121,0.1256,0.0623,1
1427.6001,426.1504,224094.6711,88,0.7067,0.0159,0.2774,1
134.7657,46.7101,11659.6678,9,0.6813,0.1825,0.1362,0
124.8883,30.2607,9362.713,14,0.5402,0.2248,0.2351,0
11.9476,42.0324,13813.3891,2,0.7694,0.173,0.0576,0
404.1682,127.2129,471406.235,92,0.9544,0.0456,0.0,1
214.3854,14.2702,26910.6858,16,0.6444,0.3001,0.0555,0
214.498,10.6949,39867.5564,12,0.6794,0.1503,0.1704,0
172.1802,13.3206,46129.5817,12,0.7654,0.2346,0.0,0
35.7715,2.3017,25872.6367,10,0.5132,0.3093,0.1774,0
1374.1606,121.3714,136058.6115,45,0.9467,0.0533,0.0,1
29.3795,7.0095,16907.2699,12,0.8492,0.1508,0.0,0
179.4966,11.8542,7465.7818,4,0.8493,0.1098,0.0408,0
34.2153,24.7364,28354.1235,16,0.6562,0.1408,0.2031,0
111.8914,45.5086,11602.4123,12,0.7495,0.2505,0.0,0
55.3595,43.0311,9498.1031,5,0.5155,0.1607,0.3238,0
72.6725,45.4952,42566.1404,14,0.8278,0.1722,0.0,0
597.3054,456.7438,251256.5632,23,0.8649,0.1351,0.0,1
273.1059,16.3797,46144.8912,16,0.7903,0.2097,0.0,0
1792.2567,396.3893,157091.6619,56,0.8123,0.1827,0.0049,1
1439.8183,241.2078,218920.4704,38,0.6583,0.1378,0.204,1
24.9581,8.2601,41415.2178,10,0.8996,0.1004,0.0,0
38.9869,44.6526,18293.2534,1,0.8866,0.1134,0.0,0
100.6572,46.0324,5945.3782,5,0.5444,0.2221,0.2334,0
42.0825,8.9641,7119.0026,15,0.7851,0.186,0.0289,0
279.7306,43.2458,6775.2924,11,0.827,0.173,0.0,0
1629.5989,473.4677,282242.2784,17,0.8182,0.1818,0.0,1
91.2118,21.2852,1296.7575,6,0.5552,0.1154,0.3294,0
1150.2051,88.0773,368338.3291,82,0.708,0.1926,0.0993,1
863.9264,427.3313,93505.4408,15,0.6506,0.0699,0.2795,1
222.67,47.4993,21485.1486,1,0.7038,0.1927,0.1035,0
1129.6962,456.7371,181007.868,92,0.8153,0.1744,0.0103,1
297.353,18.7895,8172.84,17,0.8826,0.1174,0.0,0
19.0102,44.9111,25241.2509,12,0.7666,0.2334,0.0,0
1655.6717,318.0982,91071.709,20,0.8699,0.1301,0.0,1
82.0379,25.8429,17412.8165,10,0.6901,0.3099,0.0,0
215.792,44.4016,29645.1453,11,0.6688,0.1867,0.1445,0
40.6675,38.5995,37780.5382,13,0.7587,0.0745,0.1668,0
938.088,130.941,287118.1166,19,0.7801,0.2199,0.0,1
403.6016,400.6732,490422.5583,22,0.6386,0.0691,0.2923,1
277.3503,37.4797,37854.0702,2,0.5767,0.0565,0.3669,0
454.6659,301.2679,135868.2869,43,0.7895,0.2105,0.0,1
187.9422,4.1852,8688.7429,17,0.8572,0.1428,0.0,0
142.9607,21.9579,47275.9494,11,0.6013,0.3622,0.0364,0
1331.2858,491.5165,265360.114,49,0.6614,0.2394,0.0992,1
10.9302,33.3077,48589.2021,6,0.6127,0.242,0.1453,0
1161.0592,202.1758,237884.313,61,0.9574,0.0426,0.0,1
80.7782,21.7698,4253.5388,12,0.8302,0.1698,0.0,0
157.55,14.7939,8860.7087,11,0.5346,0.3579,0.1075,0
228.0693,26.8052,28306.1253,9,0.5361,0.3822,0.0817,0
295.5361,29.4315,32477.3206,1,0.6736,0.3264,0.0,0
164.1364,8.6985,24360.7517,14,0.5316,0.3819,0.0865,0
286.4296,35.4057,19963.9846,13,0.7287,0.1584,0.1128,0
1920.6439,356.0582,344016.1158,94,0.9683,0.0317,0.0,1
441.5486,220.7279,243789.9916,27,0.6362,0.2023,0.1616,1
50.4547,21.8282,42682.7557,10,0.6109,0.0599,0.3293,0
296.9376,22.6323,6739.613,12,0.7344,0.1405,0.1251,0
1579.9582,309.6216,152322.7699,18,0.68,0.1168,0.2032,1
76.9613,44.0199,47976.0157,19,0.5172,0.2355,0.2473,0
74.0964,22.2575,18971.2276,4,0.7055,0.0834,0.2112,0
99.0451,47.1009,11398.7812,8,0.5122,0.2026,0.2852,0
36.8421,3.9995,6053.8235,16,0.5125,0.1251,0.3625,0
35.6367,34.4771,24788.1943,15,0.7392,0.1048,0.156,0
24.3431,47.2455,38246.0008,17,0.7484,0.0795,0.1722,0
30.5321,26.0548,17507.2589,15,0.6104,0.0963,0.2933,0
1908.9983,332.1513,319586.1557,67,0.8643,0.1357,0.0,1
27.6456,30.4189,23457.6713,13,0.6393,0.1741,0.1865,0
93.1823,26.3852,12695.3056,11,0.5168,0.2721,0.2111,0
85.6918,49.8186,18106.7023,3,0.8584,0.069,0.0726,0
1719.0427,113.5876,473239.1752,72,0.9027,0.0327,0.0646,1
1107.1461,370.1961,465124.5479,68,0.6655,0.0188,0.3157,1
133.0483,19.5322,11717.5225,14,0.5956,0.098,0.3064,0
930.2041,451.357,284002.092,47,0.7859,0.108,0.1061,1
14.0915,32.8341,2748.5825,9,0.85,0.15,0.0,0
817.976,479.7081,86802.1368,63,0.7,0.1951,0.1049,1
226.652,7.3312,5332.9979,16,0.8989,0.1011,0.0,0
162.2756,11.6738,46123.1686,5,0.7104,0.2896,0.0,0
1063.0364,107.9983,458799.1059,71,0.7241,0.2759,0.0,1
194.7272,19.0874,47106.3223,3,0.6508,0.1655,0.1837,0
140.3126,7.1982,43504.7,14,0.7674,0.2326,0.0,0
146.8913,31.1187,18502.571,19,0.7689,0.2311,0.0,0
244.8816,40.8288,12599.9756,1,0.7448,0.0711,0.1841,0
213.4063,29.9242,40790.6526,19,0.7243,0.2662,0.0094,0
660.6052,357.5409,87394.3019,51,0.809,0.0492,0.1418,1
206.9429,49.9093,37224.388,10,0.7141,0.2859,0.0,0
59.4135,22.0036,10561.0406,15,0.7503,0.1331,0.1166,0
256.9761,22.3505,46979.006,14,0.7706,0.2232,0.0062,0
53.3564,2.5122,42791.7489,11,0.573,0.3183,0.1087,0
141.8831,29.976,18354.8274,2,0.8766,0.0702,0.0532,0
66.0818,15.5775,6645.8524,6,0.6531,0.1503,0.1966,0
256.4218,34.8876,44164.6142,3,0.8266,0.1734,0.0,0
1214.5021,101.4056,123495.5328,60,0.6802,0.1729,0.1468,1
15.8757,47.9619,45120.3326,2,0.8347,0.1653,0.0,0
239.0727,7.4783,32674.0371,7,0.7706,0.2294,0.0,0
1710.7732,287.9675,482587.1841,48,0.8582,0.1418,0.0,1
144.5102,24.0928,3507.1606,1,0.5608,0.0931,0.3461,0
238.1681,12.626,36223.127,18,0.53,0.1571,0.3129,0
249.7473,39.8267,16655.7558,2,0.8214,0.1786,0.0,0
743.2853,401.7914,488162.5603,38,0.8114,0.0341,0.1545,1
72.8205,15.9359,21789.5414,18,0.695,0.1763,0.1287,0
235.7245,13.5541,24417.3656,18,0.8555,0.1445,0.0,0
49.1647,1.5813,28398.5926,16,0.8821,0.1179,0.0,0
47.8944,2.7359,18107.5754,5,0.5528,0.3408,0.1064,0
490.5653,104.4455,97181.7635,52,0.9832,0.0168,0.0,1
252.6376,41.1072,1418.467,14,0.5878,0.2158,0.1963,0
253.2048,11.5359,17930.9573,16,0.6353,0.0971,0.2676,0
792.5659,131.2423,396704.4002,48,0.941,0.059,0.0,1
1136.89,162.5088,113219.502,29,0.7795,0.178,0.0425,1
105.6598,41.2225,48148.5881,3,0.8366,0.1634,0.0,0
99.5702,23.2793,20880.6666,17,0.5774,0.1208,0.3018,0
10.5596,47.2381,45750.2422,10,0.6879,0.3121,0.0,0
292.3626,48.6239,25638.1133,9,0.6662,0.2658,0.068,0
231.5028,18.3775,37579.9284,11,0.6805,0.2287,0.0908,0
14.7825,30.2057,11618.2529,8,0.8371,0.1021,0.0608,0
77.0714,38.9784,44675.3332,13,0.7439,0.2561,0.0,0
1940.3138,256.8991,189408.6532,46,0.7118,0.1987,0.0895,1
216.7352,14.5009,25146.9396,18,0.8658,0.1131,0.0211,0
54.3344,24.4379,24871.1177,9,0.8695,0.1305,0.0,0
74.6669,3.3087,36312.3593,3,0.6139,0.2183,0.1678,0
1858.3816,351.3471,426798.2654,69,0.7327,0.074,0.1933,1
522.2672,404.4812,268460.6486,95,0.6933,0.1467,0.16,1
166.437,40.4595,38981.2502,18,0.78,0.1104,0.1096,0
1261.4101,173.6999,430555.1292,98,0.6464,0.1502,0.2035,1
1535.0421,103.5103,395973.4032,34,0.7749,0.2027,0.0223,1
240.5833,20.6727,46821.9631,3,0.6959,0.3041,0.0,0
46.8039,1.3117,17791.489,15,0.8191,0.1809,0.0,0
184.7198,33.6157,25504.2519,14,0.7488,0.1817,0.0695,0
719.6044,423.285,391198.4524,39,0.8404,0.0601,0.0995,1
35.4106,4.9649,41416.7396,5,0.5366,0.1856,0.2778,0
86.7265,4.0148,18545.6758,18,0.6785,0.3215,0.0,0
973.6451,216.3786,482035.3593,62,0.8128,0.1849,0.0023,1
32.6514,13.6662,28073.4251,13,0.8355,0.1645,0.0,0
1690.2218,101.1599,156945.0832,51,0.8759,0.1241,0.0,1
184.5387,4.8502,32847.2693,9,0.5895,0.2524,0.158,0
178.7797,47.8691,11875.7994,19,0.696,0.0719,0.232,0
97.4385,30.6506,4224.0999,13,0.7701,0.2299,0.0,0
263.0976,29.6073,20825.5658,17,0.6515,0.2655,0.083,0
85.8799,42.4153,2694.8757,8,0.6305,0.3635,0.006,0
294.5702,18.703,46460.277,14,0.5205,0.3956,0.084,0
104.8005,15.8121,36176.8864,17,0.5087,0.077,0.4143,0
1277.479,271.6445,263163.7085,87,0.6218,0.1234,0.2548,1
197.9472,16.6872,34803.8597,4,0.8243,0.1757,0.0,0
154.9877,3.1299,2670.4861,11,0.5793,0.2779,0.1427,0
146.8963,21.7174,14064.0571,8,0.7138,0.1491,0.1371,0
1603.0731,265.0799,341686.1134,36,0.6362,0.2491,0.1146,1
290.7335,16.7987,10702.65,8,0.7742,0.2258,0.0,0
277.9046,20.5312,23753.0169,8,0.5364,0.0707,0.3928,0
259.3915,21.7933,25286.5926,16,0.8009,0.0872,0.1119,0
205.7995,49.3556,38620.4374,12,0.7166,0.1897,0.0937,0
1382.7862,99.5586,478993.5885,84,0.753,0.0886,0.1584,1
265.669,40.4347,28099.8229,15,0.721,0.0502,0.2288,0
83.8193,48.8753,22674.6386,6,0.5092,0.0802,0.4106,0
183.2274,26.6193,1878.6813,11,0.8179,0.0637,0.1184,0
261.7886,18.7024,43366.5324,10,0.6646,0.1819,0.1534,0
163.9466,39.058,23375.6885,11,0.568,0.0947,0.3372,0
202.4014,45.9001,12377.27,4,0.5608,0.1347,0.3045,0
1635.8013,223.0365,81996.9988,33,0.7055,0.002,0.2925,1
103.7471,22.1608,28149.8753,4,0.6404,0.3596,0.0,0
274.0851,44.9178,21967.0851,19,0.8244,0.1756,0.0,0
188.8593,7.6464,35170.4494,12,0.5245,0.057,0.4185,0
1553.3598,203.9403,163977.2249,97,0.8032,0.1968,0.0,1
1956.1188,82.4494,99731.8766,26,0.6262,0.0878,0.2859,1
834.2376,400.1879,363200.9995,30,0.8684,0.1316,0.0,1
75.6866,30.8447,2000.5273,4,0.6908,0.0647,0.2445,0
245.4145,37.1609,18316.8669,5,0.628,0.2636,0.1083,0
238.4483,32.5332,30445.0474,6,0.8609,0.1391,0.0,0
116.6787,41.6687,45704.4089,9,0.8076,0.1924,0.0,0
55.2879,35.1336,3916.2014,18,0.7433,0.0695,0.1872,0
131.627,9.0589,27644.9803,19,0.8706,0.1294,0.0,0
250.2786,34.8278,49415.2033,2,0.8322,0.1677,0.0001,0
1143.616,234.17,417873.1323,52,0.9417,0.0583,0.0,1
129.8548,18.9828,3091.5065,16,0.6766,0.3029,0.0205,0
174.1217,12.9033,9019.3307,17,0.5152,0.0641,0.4207,0
100.5421,12.5235,24034.805,6,0.6494,0.1492,0.2014,0
35.444,32.2433,33913.1205,7,0.6154,0.3135,0.0711,0
1468.4394,91.1597,109279.111,57,0.7316,0.1061,0.1623,1
286.1629,8.4762,10723.0306,9,0.8899,0.1101,0.0,0
107.1636,20.4287,17994.2092,16,0.5593,0.0605,0.3802,0
168.3805,48.7377,24978.5158,14,0.644,0.2551,0.1008,0
267.626,10.8101,31431.7693,7,0.8153,0.1847,0.0,0
219.1018,31.1993,30340.3407,2,0.5511,0.1972,0.2517,0
82.4044,6.2332,21289.414,4,0.5384,0.1004,0.3613,0
731.2111,297.06,104635.7436,50,0.9566,0.0434,0.0,1
43.404,4.0988,27543.7285,15,0.8348,0.1652,0.0,0
55.6801,33.3899,19399.214,5,0.7114,0.0582,0.2305,0
102.5012,9.0777,21006.317,1,0.876,0.124,0.0,0
203.4575,3.3809,17416.5793,7,0.8762,0.1238,0.0,0
210.1961,36.7526,41535.9416,11,0.6797,0.3203,0.0,0
74.6177,28.829,6385.6933,8,0.5909,0.1836,0.2255,0
183.0083,9.1081,7808.3267,8,0.7037,0.106,0.1904,0
1778.135,238.3581,441021.2821,46,0.911,0.089,0.0,1
1571.7603,443.4063,379327.7028,84,0.7324,0.0992,0.1684,1
1705.6442,347.6658,349651.7899,95,0.7714,0.1543,0.0743,1
410.7231,121.332,374249.4548,46,0.6783,0.0124,0.3093,1
101.2287,34.8056,6386.0417,13,0.8697,0.1303,0.0,0
293.0772,12.5449,30136.9209,5,0.746,0.2233,0.0306,0
148.4767,43.8093,42418.1094,14,0.6389,0.2148,0.1464,0
61.1727,14.4118,27964.3983,19,0.8574,0.0536,0.0889,0
1703.957,368.4623,131155.5052,79,0.7936,0.2064,0.0,1
18.1352,43.9912,36421.3913,1,0.507,0.0728,0.4202,0
201.9558,23.0154,3454.9452,11,0.5186,0.1614,0.32,0
164.2651,1.5696,31227.8637,1,0.7171,0.2829,0.0,0
190.6907,37.0004,4091.281,8,0.7223,0.2777,0.0,0
217.2201,28.1703,38938.0846,13,0.8886,0.0877,0.0237,0
1294.2056,227.2997,439571.2476,63,0.6059,0.1302,0.2639,1
756.4512,441.6322,359367.4411,52,0.8673,0.0352,0.0975,1
284.5682,1.5934,15513.7768,16,0.6576,0.192,0.1504,0
1476.3786,303.9892,116947.8288,20,0.9333,0.0667,0.0,1
1843.4332,449.2165,180548.1001,97,0.7403,0.1243,0.1354,1
246.4494,20.0355,10932.5247,6,0.8042,0.1437,0.0522,0
160.3304,7.6349,25224.3731,19,0.6579,0.2767,0.0654,0
142.1648,37.7934,34186.3134,1,0.6057,0.1428,0.2515,0
212.6037,31.6493,34349.1473,12,0.5069,0.158,0.3351,0
145.8781,48.3745,33339.1533,7,0.5445,0.2812,0.1743,0
189.1241,11.6908,42497.5095,10,0.8962,0.1038,0.0,0
585.1776,145.4305,82201.2577,83,0.707,0.1688,0.1242,1
77.4287,4.2389,33892.4321,5,0.6529,0.122,0.2251,0
134.2919,45.6418,38229.4928,4,0.6107,0.3893,0.0,0
184.6055,47.7433,47621.7456,3,0.652,0.1905,0.1576,0
24.1295,39.6374,5021.3883,1,0.7799,0.2201,0.0,0
732.6127,454.0005,444295.8022,89,0.948,0.052,0.0,1
242.7982,35.4573,44579.5408,16,0.5771,0.1828,0.2402,0
520.8139,398.0998,387009.7123,67,0.8245,0.1755,0.0,1
243.2647,24.4587,37801.3676,5,0.6735,0.2966,0.0299,0
78.2244,15.8862,10807.8888,18,0.7842,0.1711,0.0447,0
232.812,23.5259,31320.0136,2,0.6812,0.2567,0.0621,0
1034.9405,483.6321,465427.4094,18,0.7688,0.2312,0.0,1
180.5979,24.8391,41216.1354,14,0.5151,0.2919,0.193,0
1882.9816,164.2778,102961.0592,21,0.919,0.081,0.0,1
147.8386,32.6874,14276.157,12,0.7738,0.2262,0.0,0
294.4197,5.7294,598.4427,1,0.5642,0.2251,0.2108,0
1223.3668,492.8866,142229.9283,90,0.8776,0.1224,0.0,1
511.6791,352.0479,346998.8861,84,0.8025,0.1975,0.0,1
149.7114,29.2337,47893.73,5,0.8094,0.1906,0.0,0
761.7842,489.6128,467932.0607,73,0.6975,0.1874,0.1151,1
21.2068,36.5288,5570.5775,16,0.5662,0.3574,0.0763,0
170.8994,16.8488,5867.7206,19,0.6015,0.323,0.0754,0
284.1708,48.6881,35734.9927,19,0.6526,0.1853,0.1621,0
1007.0498,461.9187,328571.5547,38,0.8468,0.1532,0.0,1
101.2681,39.1041,11522.6966,14,0.7865,0.1738,0.0397,0
540.6955,140.1136,138169.1947,18,0.6744,0.0675,0.2582,1
73.8295,19.2115,826.8215,6,0.8878,0.1122,0.0,0
52.3902,14.3552,49142.8418,9,0.5088,0.3501,0.1411,0
1206.9798,258.8997,413180.0015,46,0.7209,0.2791,0.0,1
962.9445,472.3095,411924.8574,74,0.7355,0.1918,0.0726,1
1480.6306,149.7616,333794.1277,96,0.6957,0.2622,0.0421,1
36.1397,20.0187,5952.6053,17,0.8438,0.0652,0.0909,0
244.9877,6.4611,29606.1947,17,0.8736,0.1264,0.0,0
11.5027,31.1548,7642.7025,9,0.8987,0.1013,0.0,0
29.4772,5.769,32660.3094,5,0.8638,0.1362,0.0,0
220.1969,25.9368,8290.1824,1,0.6335,0.2383,0.1282,0
277.2886,4.1003,9579.5698,14,0.5422,0.3021,0.1557,0
1791.9711,454.337,159215.4352,46,0.6923,0.2184,0.0893,1
75.4392,40.9256,8546.889,11,0.8529,0.1471,0.0,0
427.8774,468.9496,369412.052,52,0.6312,0.21,0.1588,1
35.1254,36.3087,4577.0321,15,0.5977,0.3781,0.0242,0
140.1539,16.3762,27916.0889,11,0.8748,0.0962,0.029,0
93.0694,17.811,6661.0308,4,0.639,0.3007,0.0602,0
1380.3956,231.3535,295221.5974,19,0.9267,0.0176,0.0558,1
1626.2956,421.1735,337762.5068,17,0.6826,0.1663,0.1511,1
1414.8736,365.9653,163949.928,43,0.8189,0.138,0.0431,1
261.2102,15.6168,47554.5604,2,0.6594,0.2763,0.0643,0
1159.9874,456.1079,427363.4827,16,0.7421,0.0893,0.1686,1
451.3271,166.8748,207187.5993,33,0.6975,0.0828,0.2197,1
124.5521,24.0714,25860.9808,8,0.6951,0.3049,0.0,0
185.3771,32.3976,22062.4142,19,0.82,0.18,0.0,0
279.5369,46.5623,25791.9236,19,0.635,0.3305,0.0345,0
154.7913,46.9766,2364.7437,10,0.643,0.1507,0.2063,0
218.6443,8.9777,7386.7884,14,0.5064,0.0593,0.4343,0
423.5499,313.9913,285255.8597,41,0.9622,0.0378,0.0,1
234.1109,43.887,40934.9682,8,0.666,0.334,0.0,0
160.5531,19.2765,982.5157,6,0.8749,0.1251,0.0,0
464.8283,385.6054,310722.0983,74,0.7517,0.0398,0.2085,1
16.2793,5.9375,7363.6983,12,0.7788,0.1404,0.0808,0
292.9305,41.4402,45481.1659,14,0.8409,0.1591,0.0,0
261.9363,31.8635,46840.2888,11,0.7285,0.2715,0.0,0
1217.0857,471.5621,472730.7687,86,0.8894,0.1106,0.0,1
1945.1116,185.7958,477984.5949,93,0.7815,0.0434,0.1751,1
68.45,5.7241,47038.1837,19,0.7217,0.1839,0.0943,0
191.3887,8.7056,27215.8384,16,0.664,0.1093,0.2267,0
232.6217,30.8501,15518.2072,9,0.8534,0.1466,0.0,0
1817.0165,140.3254,455269.7458,28,0.6324,0.2905,0.0772,1
924.2274,83.6987,460298.4765,66,0.8982,0.013,0.0888,1
292.7392,26.466,22502.0884,16,0.5752,0.0577,0.3671,0
1146.2425,290.7887,244285.489,33,0.9071,0.0507,0.0422,1
59.9295,33.7114,29935.8152,17,0.5725,0.1502,0.2773,0
183.3464,11.9464,26044.3764,8,0.6769,0.3231,0.0,0
1633.7783,200.8609,204195.1608,44,0.8072,0.1228,0.07,1
147.9907,32.8721,24000.2856,8,0.6435,0.3565,0.0,0
196.0772,35.8652,10155.0425,17,0.7099,0.1134,0.1767,0
90.1001,8.6997,36252.2678,3,0.8081,0.0845,0.1073,0
84.7077,42.3944,43483.5006,7,0.8219,0.1781,0.0,0
1708.8688,170.2716,182477.5211,98,0.6938,0.2958,0.0104,1
537.5333,89.9996,335851.6982,61,0.6102,0.1508,0.2389,1
1459.166,211.4739,399922.6176,44,0.6515,0.1847,0.1638,1
1601.7047,235.6603,466788.765,24,0.7856,0.1992,0.0152,1
173.5808,34.0596,14895.01,2,0.8124,0.1876,0.0,0
519.0586,232.9912,466835.9755,89,0.9159,0.0841,0.0,1
1043.7559,272.9803,93206.6234,17,0.7702,0.1473,0.0824,1
869.5124,169.7123,153744.5342,63,0.8543,0.138,0.0077,1
59.0491,28.4755,36758.6222,5,0.6569,0.1295,0.2136,0
68.3493,38.8051,46405.2922,14,0.511,0.0739,0.4151,0
176.8355,9.3565,28944.9009,5,0.6691,0.3309,0.0,0
495.3997,458.1882,155953.8114,65,0.8036,0.1097,0.0867,1
219.7629,41.0861,37067.9426,3,0.5975,0.2809,0.1216,0
239.8283,38.0096,44206.504,8,0.8385,0.1615,0.0,0
103.3158,5.5007,36827.3334,6,0.6263,0.2874,0.0863,0
158.9646,1.4532,27411.5884,2,0.6668,0.3332,0.0,0
578.9372,338.2404,360362.2651,47,0.7303,0.1149,0.1548,1
65.1177,31.9195,14809.7887,4,0.8529,0.1471,0.0,0
24.9662,35.7176,29023.8688,12,0.7431,0.2569,0.0,0
872.8028,119.1844,227479.6299,81,0.8536,0.1396,0.0067,1
1318.3876,182.4466,136479.8212,80,0.7892,0.1345,0.0763,1
995.4264,313.6,229317.4022,20,0.84,0.16,0.0,1
290.2073,1.2556,28266.9607,2,0.7643,0.2357,0.0,0
230.2517,31.7059,2656.2211,4,0.8006,0.1994,0.0,0
95.0147,28.8266,42085.4468,9,0.7277,0.2494,0.0229,0
1498.8859,256.8994,286972.5184,43,0.9191,0.0809,0.0,1
110.2521,14.1906,1407.7779,16,0.835,0.0903,0.0748,0
262.1426,3.9229,999.2343,18,0.68,0.1084,0.2115,0
107.0067,38.5172,38147.6497,7,0.5255,0.093,0.3815,0
104.5294,6.8394,5920.5579,8,0.654,0.346,0.0,0
153.2573,41.866,49718.8704,13,0.7601,0.1503,0.0896,0
275.344,25.0621,11899.3819,13,0.6052,0.2458,0.149,0
135.7873,23.91,14406.6255,18,0.8415,0.1585,0.0,0
37.4455,23.7824,11862.9195,19,0.8907,0.1093,0.0,0
144.5375,28.709,7696.4367,11,0.878,0.122,0.0,0
1294.4618,403.8251,431446.9962,46,0.6474,0.2002,0.1525,1
1860.3306,182.1972,90854.6617,82,0.9175,0.0825,0.0,1
1335.1829,133.6616,337942.9132,22,0.9403,0.0148,0.0449,1
20.6718,14.3763,38044.4448,3,0.6752,0.26,0.0648,0
176.4997,38.2346,20390.5675,13,0.7465,0.0988,0.1547,0
69.5254,47.7814,15796.8515,9,0.797,0.203,0.0,0
643.2638,428.592,469718.1873,53,0.8321,0.1679,0.0,1
125.3547,47.4093,27287.8543,3,0.5277,0.0848,0.3874,0
1445.3439,335.1095,297451.8584,95,0.7346,0.2654,0.0,1
126.4556,16.6923,28159.408,17,0.5995,0.1994,0.2011,0
204.8474,45.2402,36955.4856,10,0.6648,0.2801,0.0551,0
181.7608,35.4966,45378.7869,2,0.562,0.1584,0.2795,0
1088.9661,413.6688,97095.9926,19,0.6311,0.0588,0.3101,1
194.7614,45.7864,16889.1038,18,0.5123,0.3014,0.1862,0
283.4093,32.9554,27111.8493,5,0.6708,0.2536,0.0756,0
112.454,9.5487,12817.5404,19,0.7701,0.2299,0.0,0
98.2953,39.0565,11553.6997,7,0.8789,0.1211,0.0,0
93.9346,32.1792,24760.1567,3,0.5085,0.1749,0.3165,0
135.1786,27.5289,40643.8295,2,0.5622,0.387,0.0508,0
137.4497,37.0603,18094.0267,10,0.8547,0.1453,0.0,0
282.1971,22.7155,29563.3227,18,0.8416,0.1584,0.0,0
238.5411,37.7545,38317.8011,5,0.8255,0.1745,0.0,0
200.7804,20.5287,36028.3217,11,0.7525,0.2475,0.0,0
121.6986,22.2489,10174.08,10,0.723,0.277,0.0,0
158.7186,12.2421,14050.625,11,0.5829,0.1372,0.2799,0
1994.1866,230.908,209363.1831,37,0.66,0.0297,0.3104,1
236.4114,4.868,19976.6562,14,0.6072,0.3716,0.0212,0
234.379,18.6637,7718.7611,4,0.6469,0.2446,0.1085,0
165.4597,11.2903,43082.2227,16,0.6403,0.1931,0.1666,0
781.7416,484.3216,320564.6471,38,0.7853,0.2147,0.0,1
31.661,26.4823,4970.8204,2,0.7664,0.2336,0.0,0
66.0304,29.9411,22244.5937,14,0.8305,0.1695,0.0,0
1392.3477,494.5061,201418.5226,38,0.7089,0.0413,0.2498,1
251.095,3.424,16663.7529,19,0.5985,0.2385,0.163,0
25.0235,6.9412,10613.4448,1,0.5492,0.3723,0.0785,0
121.0694,27.7386,38613.8803,4,0.7967,0.2033,0.0,0
163.4214,20.9651,31286.4211,1,0.8472,0.1528,0.0,0
56.5348,42.4528,17617.905,1,0.6631,0.0828,0.2541,0
796.5882,114.5295,462322.4495,49,0.8098,0.181,0.0092,1
869.0413,143.2997,406438.932,57,0.9056,0.0944,0.0,1
50.2252,7.4028,19986.5826,13,0.6956,0.2405,0.0639,0
1890.6588,353.2502,222462.7207,89,0.8018,0.1982,0.0,1
1977.6376,327.8097,213240.8239,49,0.734,0.0918,0.1742,1
173.4062,11.0408,15426.398,5,0.8517,0.1483,0.0,0
175.0221,2.7553,18321.5989,18,0.7192,0.2808,0.0,0
872.9714,174.0565,402153.2386,66,0.7578,0.1404,0.1018,1
863.2838,251.8939,161099.9719,61,0.8945,0.1055,0.0,1
46.079,9.8597,22947.5745,17,0.711,0.1943,0.0947,0
